Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
Chevrolet,Colorado,2015,regular unleaded,305,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,26,18,1385,25850.00
Chevrolet,Colorado,2015,regular unleaded,305,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,26,18,1385,28630.00
Chevrolet,Colorado,2015,regular unleaded,200,4,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,27,20,1385,27110.00
Chevrolet,Colorado,2015,regular unleaded,200,4,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,27,20,1385,24330.00
Chevrolet,Colorado,2015,regular unleaded,200,4,AUTOMATIC,four wheel drive,4,N/A,Compact,Extended Cab Pickup,25,19,1385,26885.00
Chevrolet,Colorado,2015,regular unleaded,305,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,24,17,1385,30005.00
Chevrolet,Colorado,2015,regular unleaded,305,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,24,17,1385,34415.00
Chevrolet,Colorado,2015,regular unleaded,200,4,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,26,19,1385,21775.00
Chevrolet,Colorado,2015,regular unleaded,305,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,24,17,1385,32085.00
Chevrolet,Colorado,2015,regular unleaded,305,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,26,18,1385,30785.00
Chevrolet,Colorado,2015,regular unleaded,305,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,24,17,1385,32385.00
Chevrolet,Colorado,2015,regular unleaded,305,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,24,17,1385,34115.00
Chevrolet,Colorado,2015,regular unleaded,200,4,AUTOMATIC,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,27,20,1385,25170.00
Chevrolet,Colorado,2015,regular unleaded,200,4,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,26,19,1385,20120.00
Chevrolet,Colorado,2015,regular unleaded,200,4,AUTOMATIC,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,27,20,1385,27630.00
Chevrolet,Colorado,2015,regular unleaded,305,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,24,17,1385,29705.00
Chevrolet,Colorado,2015,regular unleaded,200,4,AUTOMATIC,four wheel drive,4,N/A,Compact,Extended Cab Pickup,25,19,1385,31555.00
Chevrolet,Colorado,2016,regular unleaded,305,6,AUTOMATIC,four wheel drive,4,Diesel,Compact,Crew Cab Pickup,24,17,1385,30665.00
Chevrolet,Colorado,2016,regular unleaded,305,6,AUTOMATIC,four wheel drive,4,Diesel,Compact,Crew Cab Pickup,24,17,1385,32895.00
Chevrolet,Colorado,2016,regular unleaded,305,6,AUTOMATIC,four wheel drive,4,Diesel,Compact,Crew Cab Pickup,24,17,1385,35000.00
Chevrolet,Colorado,2016,regular unleaded,305,6,AUTOMATIC,four wheel drive,4,Diesel,Compact,Crew Cab Pickup,24,17,1385,30365.00
Chevrolet,Colorado,2016,regular unleaded,200,4,AUTOMATIC,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,27,20,1385,28515.00
Chevrolet,Colorado,2016,regular unleaded,305,6,AUTOMATIC,four wheel drive,4,Diesel,Compact,Crew Cab Pickup,24,17,1385,33195.00
Chevrolet,Colorado,2016,regular unleaded,200,4,AUTOMATIC,four wheel drive,4,N/A,Compact,Extended Cab Pickup,25,19,1385,30030.00
Chevrolet,Colorado,2016,regular unleaded,200,4,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,26,19,1385,20100.00
Chevrolet,Colorado,2016,regular unleaded,200,4,AUTOMATIC,four wheel drive,4,N/A,Compact,Extended Cab Pickup,25,19,1385,32440.00
Chevrolet,Colorado,2016,regular unleaded,305,6,AUTOMATIC,rear wheel drive,4,Diesel,Compact,Crew Cab Pickup,26,18,1385,31670.00
Chevrolet,Colorado,2016,regular unleaded,305,6,AUTOMATIC,rear wheel drive,4,Diesel,Compact,Crew Cab Pickup,26,18,1385,26510.00
Chevrolet,Colorado,2016,regular unleaded,200,4,AUTOMATIC,rear wheel drive,4,Diesel,Compact,Crew Cab Pickup,27,20,1385,30435.00
Chevrolet,Colorado,2016,regular unleaded,200,4,AUTOMATIC,four wheel drive,4,Diesel,Compact,Extended Cab Pickup,25,19,1385,27545.00
Chevrolet,Colorado,2016,regular unleaded,200,4,AUTOMATIC,rear wheel drive,4,Diesel,Compact,Crew Cab Pickup,27,20,1385,24990.00
Chevrolet,Colorado,2016,regular unleaded,305,6,AUTOMATIC,four wheel drive,4,Diesel,Compact,Crew Cab Pickup,24,17,1385,35300.00
Chevrolet,Colorado,2016,regular unleaded,200,4,AUTOMATIC,rear wheel drive,4,Diesel,Compact,Crew Cab Pickup,27,20,1385,27920.00
Chevrolet,Colorado,2016,regular unleaded,200,4,MANUAL,rear wheel drive,4,Diesel,Compact,Extended Cab Pickup,26,19,1385,22435.00
Chevrolet,Colorado,2016,regular unleaded,200,4,AUTOMATIC,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,27,20,1385,25980.00
Chevrolet,Colorado,2016,regular unleaded,305,6,AUTOMATIC,rear wheel drive,4,Diesel,Compact,Crew Cab Pickup,26,18,1385,29440.00
Dodge,Colt,1992,regular unleaded,92,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,27,1851,2000.00
Dodge,Colt,1992,regular unleaded,92,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,32,25,1851,2000.00
Dodge,Colt,1993,regular unleaded,92,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,36,28,1851,2000.00
Dodge,Colt,1993,regular unleaded,113,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,31,23,1851,2000.00
Dodge,Colt,1993,regular unleaded,92,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,36,28,1851,2000.00
Dodge,Colt,1993,regular unleaded,92,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,36,28,1851,2000.00
Dodge,Colt,1994,regular unleaded,113,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,23,1851,2000.00
Dodge,Colt,1994,regular unleaded,92,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,35,28,1851,2000.00
Dodge,Colt,1994,regular unleaded,113,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,23,1851,2000.00
Dodge,Colt,1994,regular unleaded,92,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,35,28,1851,2000.00
Plymouth,Colt,1992,regular unleaded,113,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,26,21,535,2000.00
Plymouth,Colt,1992,regular unleaded,92,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,32,25,535,2000.00
Plymouth,Colt,1992,regular unleaded,92,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,27,535,2000.00
Plymouth,Colt,1992,regular unleaded,113,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,26,21,535,2000.00
Plymouth,Colt,1992,regular unleaded,113,4,MANUAL,all wheel drive,4,N/A,Compact,Wagon,24,19,535,2000.00
Plymouth,Colt,1993,regular unleaded,92,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,36,28,535,2000.00
Plymouth,Colt,1993,regular unleaded,92,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,36,28,535,2000.00
Plymouth,Colt,1993,regular unleaded,113,4,MANUAL,all wheel drive,4,N/A,Compact,Wagon,24,19,535,2000.00
Plymouth,Colt,1993,regular unleaded,113,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,31,23,535,2000.00
Plymouth,Colt,1993,regular unleaded,92,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,36,28,535,2000.00
Plymouth,Colt,1993,regular unleaded,136,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,26,19,535,2000.00
Plymouth,Colt,1993,regular unleaded,113,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,26,21,535,2000.00
Plymouth,Colt,1994,regular unleaded,113,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,27,21,535,2000.00
Plymouth,Colt,1994,regular unleaded,136,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,25,19,535,2000.00
Plymouth,Colt,1994,regular unleaded,136,4,MANUAL,all wheel drive,4,N/A,Compact,Wagon,22,18,535,2000.00
Plymouth,Colt,1994,regular unleaded,92,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,35,28,535,2000.00
Plymouth,Colt,1994,regular unleaded,92,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,35,28,535,2000.00
Plymouth,Colt,1994,regular unleaded,113,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,23,535,2000.00
Plymouth,Colt,1994,regular unleaded,113,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,23,535,2000.00
Chrysler,Concorde,2002,regular unleaded,234,6,AUTOMATIC,four wheel drive,4,N/A,Large,Sedan,24,16,1013,25520.00
Chrysler,Concorde,2002,regular unleaded,200,6,AUTOMATIC,four wheel drive,4,N/A,Large,Sedan,26,18,1013,22790.00
Chrysler,Concorde,2002,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,Performance,Large,Sedan,24,16,1013,28415.00
Chrysler,Concorde,2003,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,27,19,1013,23180.00
Chrysler,Concorde,2003,regular unleaded,234,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,25,17,1013,25910.00
Chrysler,Concorde,2003,regular unleaded,250,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,25,17,1013,28805.00
Chrysler,Concorde,2004,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,27,19,1013,23480.00
Chrysler,Concorde,2004,regular unleaded,234,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,25,17,1013,26210.00
Chrysler,Concorde,2004,regular unleaded,250,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,25,17,1013,29105.00
Bentley,Continental Flying Spur Speed,2011,premium unleaded (required),600,12,AUTOMATIC,all wheel drive,4,"Exotic,Factory Tuner,Luxury,High-Performance",Large,Sedan,17,10,520,206600.00
Bentley,Continental Flying Spur Speed,2012,flex-fuel (premium unleaded required/E85),600,12,AUTOMATIC,all wheel drive,4,"Exotic,Flex Fuel,Factory Tuner,Luxury,High-Performance",Large,Sedan,17,10,520,209600.00
Bentley,Continental Flying Spur Speed,2013,flex-fuel (premium unleaded required/E85),600,12,AUTOMATIC,all wheel drive,4,"Exotic,Flex Fuel,Factory Tuner,Luxury,High-Performance",Large,Sedan,17,10,520,209600.00
Bentley,Continental Flying Spur,2011,flex-fuel (premium unleaded required/E85),552,12,AUTOMATIC,all wheel drive,4,"Exotic,Flex Fuel,Luxury,High-Performance",Large,Sedan,18,11,520,181200.00
Bentley,Continental Flying Spur,2012,flex-fuel (premium unleaded required/E85),552,12,AUTOMATIC,all wheel drive,4,"Exotic,Flex Fuel,Luxury,High-Performance",Large,Sedan,19,11,520,184200.00
Bentley,Continental Flying Spur,2013,flex-fuel (premium unleaded required/E85),552,12,AUTOMATIC,all wheel drive,4,"Exotic,Flex Fuel,Luxury,High-Performance",Large,Sedan,19,11,520,184200.00
Bentley,Continental GT Speed Convertible,2014,flex-fuel (premium unleaded required/E85),626,12,AUTOMATIC,all wheel drive,2,"Exotic,Flex Fuel,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,20,12,520,238700.00
Bentley,Continental GT Speed,2010,premium unleaded (required),600,12,AUTOMATIC,all wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Coupe,17,10,520,207700.00
Bentley,Continental GT Speed,2014,flex-fuel (premium unleaded required/E85),616,12,AUTOMATIC,all wheel drive,2,"Exotic,Flex Fuel,Factory Tuner,Luxury,High-Performance",Midsize,Coupe,20,13,520,217000.00
Bentley,Continental GT3-R,2015,premium unleaded (required),572,8,AUTOMATIC,all wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Coupe,23,13,520,337000.00
Bentley,Continental GT,2014,premium unleaded (required),500,8,AUTOMATIC,all wheel drive,2,"Exotic,Luxury,High-Performance",Midsize,Coupe,24,15,520,177500.00
Bentley,Continental GT,2014,premium unleaded (required),521,8,AUTOMATIC,all wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Coupe,24,15,520,196500.00
Bentley,Continental GT,2014,flex-fuel (premium unleaded required/E85),567,12,AUTOMATIC,all wheel drive,2,"Exotic,Flex Fuel,Luxury,High-Performance",Midsize,Coupe,21,12,520,198600.00
Bentley,Continental GT,2015,flex-fuel (premium unleaded required/E85),626,12,AUTOMATIC,all wheel drive,2,"Exotic,Flex Fuel,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,20,12,520,250100.00
Bentley,Continental GT,2015,flex-fuel (premium unleaded required/E85),626,12,AUTOMATIC,all wheel drive,2,"Exotic,Flex Fuel,Factory Tuner,Luxury,High-Performance",Midsize,Coupe,21,12,520,227600.00
Bentley,Continental GT,2015,flex-fuel (premium unleaded required/E85),567,12,AUTOMATIC,all wheel drive,2,"Exotic,Flex Fuel,Luxury,High-Performance",Midsize,Coupe,21,12,520,203500.00
Bentley,Continental GT,2015,premium unleaded (required),521,8,AUTOMATIC,all wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,24,14,520,219400.00
Bentley,Continental GT,2015,premium unleaded (required),500,8,AUTOMATIC,all wheel drive,2,"Exotic,Luxury,High-Performance",Midsize,Convertible,24,14,520,206300.00
Bentley,Continental GT,2015,premium unleaded (required),500,8,AUTOMATIC,all wheel drive,2,"Exotic,Luxury,High-Performance",Midsize,Coupe,25,15,520,187900.00
Bentley,Continental GT,2015,flex-fuel (premium unleaded required/E85),567,12,AUTOMATIC,all wheel drive,2,"Exotic,Flex Fuel,Luxury,High-Performance",Midsize,Convertible,20,12,520,223600.00
Bentley,Continental GT,2015,premium unleaded (required),521,8,AUTOMATIC,all wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Coupe,25,15,520,199700.00
Bentley,Continental GT,2016,premium unleaded (required),521,8,AUTOMATIC,all wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,24,14,520,231800.00
Bentley,Continental GT,2016,premium unleaded (required),500,8,AUTOMATIC,all wheel drive,2,"Exotic,Luxury,High-Performance",Midsize,Coupe,25,15,520,198500.00
Bentley,Continental GT,2016,premium unleaded (required),500,8,AUTOMATIC,all wheel drive,2,"Exotic,Luxury,High-Performance",Midsize,Convertible,24,14,520,218400.00
Bentley,Continental GT,2016,premium unleaded (required),626,12,AUTOMATIC,all wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Coupe,21,12,520,239400.00
Bentley,Continental GT,2016,premium unleaded (required),582,12,AUTOMATIC,all wheel drive,2,"Exotic,Luxury,High-Performance",Midsize,Convertible,20,12,520,236100.00
Bentley,Continental GT,2016,premium unleaded (required),582,12,AUTOMATIC,all wheel drive,2,"Exotic,Luxury,High-Performance",Midsize,Coupe,21,12,520,214600.00
Bentley,Continental GT,2016,premium unleaded (required),521,8,AUTOMATIC,all wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Coupe,25,15,520,210700.00
Bentley,Continental GT,2016,premium unleaded (required),626,12,AUTOMATIC,all wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,20,12,520,263400.00
Bentley,Continental GTC Speed,2010,premium unleaded (required),600,12,AUTOMATIC,all wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,17,10,520,231400.00
Bentley,Continental GTC Speed,2011,flex-fuel (premium unleaded required/E85),600,12,AUTOMATIC,all wheel drive,2,"Exotic,Flex Fuel,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,17,10,520,236100.00
Bentley,Continental GTC,2012,flex-fuel (premium unleaded required/E85),567,12,AUTOMATIC,all wheel drive,2,"Exotic,Flex Fuel,Luxury,High-Performance",Midsize,Convertible,19,11,520,212800.00
Bentley,Continental GTC,2013,flex-fuel (premium unleaded required/E85),567,12,AUTOMATIC,all wheel drive,2,"Exotic,Flex Fuel,Luxury,High-Performance",Midsize,Convertible,19,11,520,212800.00
Bentley,Continental GTC,2013,premium unleaded (required),500,8,AUTOMATIC,all wheel drive,2,"Exotic,Luxury,High-Performance",Midsize,Convertible,24,14,520,191400.00
Bentley,Continental GTC,2014,premium unleaded (required),500,8,AUTOMATIC,all wheel drive,2,"Exotic,Luxury,High-Performance",Midsize,Convertible,24,14,520,195200.00
Bentley,Continental GTC,2014,flex-fuel (premium unleaded required/E85),567,12,AUTOMATIC,all wheel drive,2,"Exotic,Flex Fuel,Luxury,High-Performance",Midsize,Convertible,20,12,520,218500.00
Bentley,Continental GTC,2014,premium unleaded (required),521,8,AUTOMATIC,all wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,24,14,520,216200.00
Bentley,Continental Supersports Convertible,2011,flex-fuel (premium unleaded required/E85),621,12,AUTOMATIC,all wheel drive,2,"Exotic,Flex Fuel,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,19,12,520,280400.00
Bentley,Continental Supersports Convertible,2012,flex-fuel (premium unleaded required/E85),621,12,AUTOMATIC,all wheel drive,2,"Exotic,Flex Fuel,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,19,12,520,280400.00
Bentley,Continental Supersports,2010,flex-fuel (premium unleaded required/E85),621,12,AUTOMATIC,all wheel drive,2,"Exotic,Flex Fuel,Factory Tuner,Luxury,High-Performance",Midsize,Coupe,19,12,520,267000.00
Bentley,Continental Supersports,2011,flex-fuel (premium unleaded required/E85),621,12,AUTOMATIC,all wheel drive,2,"Exotic,Flex Fuel,Factory Tuner,Luxury,High-Performance",Midsize,Coupe,19,12,520,267000.00
Bentley,Continental Supersports,2012,flex-fuel (premium unleaded required/E85),621,12,AUTOMATIC,all wheel drive,2,"Exotic,Flex Fuel,Factory Tuner,Luxury,High-Performance",Midsize,Coupe,19,12,520,267000.00
Bentley,Continental,2001,premium unleaded (required),420,8,AUTOMATIC,rear wheel drive,2,"Exotic,Luxury,Performance",Large,Coupe,15,10,520,299900.00
Bentley,Continental,2001,premium unleaded (required),400,8,AUTOMATIC,rear wheel drive,2,"Exotic,Luxury,Performance",Large,Coupe,15,10,520,279900.00
Bentley,Continental,2001,premium unleaded (required),420,8,AUTOMATIC,rear wheel drive,2,"Exotic,Factory Tuner,Luxury,Performance",Large,Coupe,15,10,520,309900.00
Bentley,Continental,2001,premium unleaded (required),420,8,AUTOMATIC,rear wheel drive,2,"Exotic,Factory Tuner,Luxury,Performance",Large,Coupe,15,10,520,319900.00
Bentley,Continental,2003,premium unleaded (required),420,8,AUTOMATIC,rear wheel drive,2,"Exotic,Luxury,Performance",Large,Coupe,15,10,520,328990.00
Bentley,Continental,2003,premium unleaded (required),420,8,AUTOMATIC,rear wheel drive,2,"Exotic,Factory Tuner,Luxury,Performance",Large,Coupe,15,10,520,318990.00
Lincoln,Continental,2001,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,23,15,61,39660.00
Lincoln,Continental,2002,premium unleaded (required),275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,23,15,61,39895.00
Lincoln,Continental,2002,premium unleaded (required),275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,23,15,61,38185.00
Lincoln,Continental,2002,premium unleaded (required),275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,23,15,61,38790.00
Lincoln,Continental,2002,premium unleaded (required),275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,23,15,61,39775.00
Lincoln,Continental,2017,regular unleaded,305,6,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,26,17,61,44560.00
Lincoln,Continental,2017,regular unleaded,305,6,AUTOMATIC,all wheel drive,4,Luxury,Large,Sedan,24,16,61,46560.00
Lincoln,Continental,2017,regular unleaded,305,6,AUTOMATIC,all wheel drive,4,Luxury,Large,Sedan,24,16,61,49515.00
Lincoln,Continental,2017,premium unleaded (recommended),,6,AUTOMATIC,all wheel drive,4,Luxury,Large,Sedan,25,17,61,55915.00
Lincoln,Continental,2017,premium unleaded (recommended),,6,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,27,18,61,62915.00
Lincoln,Continental,2017,premium unleaded (recommended),,6,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,27,18,61,53915.00
Lincoln,Continental,2017,premium unleaded (recommended),,6,AUTOMATIC,all wheel drive,4,Luxury,Large,Sedan,25,17,61,64915.00
Lincoln,Continental,2017,regular unleaded,305,6,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,26,17,61,47515.00
Ford,Contour SVT,1998,regular unleaded,195,6,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,26,17,5657,2655.00
Ford,Contour SVT,1999,regular unleaded,200,6,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,26,17,5657,2702.00
Ford,Contour SVT,2000,regular unleaded,200,6,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,27,18,5657,2937.00
Ford,Contour,1998,regular unleaded,125,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,32,21,5657,2000.00
Ford,Contour,1998,regular unleaded,125,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,32,21,5657,2000.00
Ford,Contour,1998,regular unleaded,125,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,32,21,5657,2000.00
Ford,Contour,1998,regular unleaded,125,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,32,21,5657,2000.00
Ford,Contour,1999,regular unleaded,125,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,31,21,5657,2000.00
Ford,Contour,1999,regular unleaded,125,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,31,21,5657,2000.00
Ford,Contour,2000,regular unleaded,170,6,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,27,18,5657,2000.00
Ford,Contour,2000,regular unleaded,125,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,31,21,5657,2079.00
Rolls-Royce,Corniche,2001,premium unleaded (required),325,8,AUTOMATIC,rear wheel drive,2,"Exotic,Luxury",Large,Convertible,15,10,86,359990.00
Toyota,Corolla iM,2017,regular unleaded,137,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,35,27,2031,18750.00
Toyota,Corolla iM,2017,regular unleaded,137,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,36,28,2031,19490.00
Toyota,Corolla,2015,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,42,30,2031,18965.00
Toyota,Corolla,2015,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,38,29,2031,18965.00
Toyota,Corolla,2015,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,40,30,2031,19665.00
